playerShort,height,weight,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,meanIAT,nIAT,seIAT,meanExp,nExp,seExp,position,club,leagueCountry,rater,firstName
paulao,188.0,86.0,198,63,54,81,13,30,3,1,0.3738908872755301,3571.1971830985917,0.0003467634067343268,0.6235116543489896,3743.0845070422533,0.0016268205322405986,1,64,3,1,629
pavel-krmas,193.0,86.0,162,66,42,54,9,25,1,1,0.33876281380539186,6387.206896551724,0.00017504715150637546,0.376674290369186,6584.068965517241,0.0007930822278706178,1,72,2,0,630
pavel-pogrebnyak,185.0,76.0,294,129,68,97,95,44,3,1,0.35160043617479814,16955.125874125875,0.00035877514763369225,0.5388870800553436,17733.475524475525,0.0018068287211205666,2,63,0,0,630
pedro-leon,183.0,72.0,198,71,40,87,30,35,1,1,0.3614313118967385,4028.65,0.00026983664625801165,0.5584270175153775,4238.95,0.0011681528085472623,10,35,3,0,631
pedro-lopez,174.0,72.0,221,78,57,86,5,43,4,3,0.3659231289516757,2740.842105263158,0.0002767486854679042,0.5737690446590714,2886.8596491228072,0.0012527742095249518,9,42,3,0,631
pedro-martin,189.0,79.0,43,10,18,15,3,2,0,0,0.3674241683847375,3515.423076923077,0.0002523118809184739,0.5786651507489362,3712.153846153846,0.0010656796975953209,2,10,3,0,631
pedro_7,169.0,64.0,302,222,46,34,99,23,0,0,0.3540600626312528,26803.375,0.0027085569188145604,0.5609057294852074,27623.147727272728,0.008672229297690227,11,29,3,0,631
peguy-luyindula,178.0,72.0,475,197,122,156,106,17,1,0,0.34666834668263846,239909.88235294117,0.0002386906763126174,0.45142801157006235,246555.1848739496,0.00107136230766045,8,59,1,1,632
pena_2,181.0,73.0,199,75,59,65,1,33,2,0,0.3698935941871719,1785.0,0.00022948964086646397,0.5882973115445439,1897.0,0.00100164730649311,6,69,3,0,633
peniel-mlapa,195.0,89.0,182,64,46,72,41,14,0,0,0.3441002902298176,6521.067415730337,0.00030298763045346814,0.4093940901972137,6724.921348314607,0.0017288520294047257,2,15,2,1,634
pepe-reina,188.0,92.0,647,340,159,148,0,25,0,2,0.35271170055920975,22457.23780487805,0.001422025141641984,0.5091387836028366,23277.48780487805,0.004336768976078192,5,45,0,0,635
pepe_2,188.0,81.0,347,235,53,59,17,86,4,3,0.36079978595340145,22735.272727272728,0.00038867300113317436,0.5574669643449017,23444.5,0.0018114176715545607,1,66,3,0,635
per-mertesacker,198.0,85.0,518,281,112,125,34,25,1,3,0.3485384627202153,23774.958333333332,0.0005042973489348969,0.47812931746449266,24595.604166666668,0.002713556071001519,1,6,0,0,636
per-nilsson,190.0,87.0,152,59,39,54,13,19,0,1,0.3427536422260646,9208.40322580645,0.00024300477043730622,0.39480029256106236,9546.451612903225,0.0011486853210751,1,0,2,0,636
per-skjelbred,175.0,74.0,223,100,54,69,12,16,0,0,0.3476217695802584,7879.4157303370785,0.00046254521497901096,0.5469756740837695,8222.85393258427,0.0023080953438264036,0,38,2,0,636
peter-crouch,202.0,80.0,525,232,134,159,163,31,2,2,0.34074679780275563,39213.12396694215,0.0004598911302528723,0.4304532127934024,40733.520661157025,0.0024784253606965744,2,81,0,0,637
peter-gulacsi,190.0,75.0,106,65,11,30,0,2,0,0,0.35094718462297764,16697.12676056338,0.005238093527784712,0.5220655521452116,17482.859154929578,0.022555285620052674,5,46,0,0,637
petr-cech,197.0,87.0,665,385,140,140,0,9,0,1,0.347478220859315,23960.75,0.0005155923249311497,0.48316029211680517,24833.26923076923,0.0026245900722397194,5,21,0,0,638
petr-jiracek,180.0,77.0,187,85,44,58,18,24,0,1,0.36324499113606096,6290.070422535211,0.0004713323566948906,0.5223570833209514,6544.295774647887,0.002348399547823717,7,38,2,0,638
phil-bardsley,180.0,73.0,278,100,63,115,12,56,3,0,0.3391890981397983,31834.309859154928,0.00021161579291536188,0.4222403817218992,33338.366197183095,0.0010744429742838041,9,82,0,0,639
phil-jagielka,180.0,83.0,509,241,131,137,27,25,0,2,0.3379359363283421,33450.03539823009,0.0002609024802033848,0.4136981151481562,35031.345132743365,0.0012161983935473593,1,27,0,0,639
phil-jones,180.0,71.0,160,84,36,40,5,24,0,0,0.337907349719735,22221.043478260868,0.00031268042676382694,0.4358286674181231,23272.260869565216,0.0015115526264807384,1,49,0,0,639
phil-neville,180.0,75.0,701,392,155,154,12,111,2,1,0.34520148855740557,35601.1953125,0.0003699395020233985,0.4654400421746216,36969.0625,0.00180590136216407,9,27,0,0,639
philipp-bargfrede,174.0,71.0,153,61,37,55,5,34,1,0,0.34665424289533087,6487.245614035088,0.00033448246343102255,0.4294908040639588,6703.087719298245,0.001585971299079368,4,91,2,0,640
philipp-klement,174.0,69.0,119,54,28,37,25,4,0,0,0.3366281626427214,7749.0,5.4540251130763865e-05,0.3359668924003006,7974.0,0.0002250616365790172,3,0,2,0,640
philipp-lahm,170.0,66.0,615,397,108,110,20,46,0,0,0.3503251863843122,6392.419753086419,0.0006243453249669085,0.47173510850942274,6648.83950617284,0.0029641728666581235,6,12,2,0,640
philipp-wollscheid,194.0,88.0,191,89,33,69,10,28,0,0,0.34111096491474985,32264.73417721519,0.00012671971659076675,0.3826088448202088,33172.08860759494,0.0005718781534524701,1,11,2,0,640
philippe-senderos,190.0,84.0,274,133,67,74,12,45,1,2,0.350727261069517,50815.01801801802,0.0003557993423973002,0.5016741884032421,52497.92792792793,0.0017838615341398438,1,34,0,0,641
pina,185.0,78.0,120,44,31,45,3,30,0,0,0.36989359418717194,1785.0,0.00022948964086646405,0.5882973115445439,1897.0,0.00100164730649311,3,61,3,0,642
pinto,185.0,82.0,229,110,46,73,0,17,0,1,0.3633819933537475,5425.3625,0.0002514117524436255,0.5621384048546892,5697.5375,0.0011484008661793658,5,29,3,0,643
piotr-trochowski,168.0,73.0,422,208,96,118,53,37,1,0,0.35238487538958246,6270.027972027972,0.0003929100908084757,0.4952563288156844,6519.3216783216785,0.0020488535392850604,0,75,3,0,644
pique,192.0,85.0,380,268,71,41,29,77,4,4,0.3568492285685497,38749.09756097561,0.0006140787261306397,0.5319285180430054,39940.577235772354,0.0032245905083454415,1,29,3,0,645
pirmin-schwegler,178.0,68.0,260,113,57,90,8,50,1,1,0.34549767013198107,5699.320512820513,0.0003060473098207149,0.45054531625916056,5906.666666666667,0.0013481938155433433,4,25,2,0,646
piscu,184.0,77.0,59,19,12,28,1,12,0,1,0.3558483537624065,17541.731707317074,0.00017370985933721217,0.517581649230979,18385.60975609756,0.0007917075266136545,1,94,0,0,647
piti,174.0,69.0,210,81,47,82,53,46,0,0,0.3698935941871719,1785.0,0.00022948964086646394,0.5882973115445439,1897.0,0.00100164730649311,0,62,3,0,648
pizzi,172.0,66.0,131,37,41,53,21,14,2,0,0.3757890463390268,1468.64,0.0003718940071175814,0.6392474228380376,1551.02,0.0016437603852150213,8,23,3,0,649
predrag-stevanovic,178.0,63.0,69,21,20,28,12,3,0,0,0.3366281626427213,7749.0,5.4540251130763845e-05,0.3359668924003007,7974.0,0.00022506163657901715,0,91,2,0,650
pulido_4,181.0,72.0,53,24,5,24,0,21,0,0,0.3638891846938009,3936.8636363636365,0.0003507452993506557,0.5803597320638213,4141.772727272727,0.0016431030145479008,12,10,3,0,651
punal,179.0,73.0,442,146,111,185,24,144,3,3,0.3653025404410201,2700.448275862069,0.0002566479047933305,0.5658535255270226,2844.448275862069,0.001126923810679075,4,18,3,0,652
puyol,178.0,80.0,655,421,134,100,20,119,2,1,0.356214530061444,5532.9875,0.0006838300148359281,0.5262990758435986,5790.9625,0.0033877650572102284,1,29,3,0,653
radamel-falcao,177.0,72.0,344,192,75,77,210,54,0,2,0.363494382896487,81334.91447368421,0.0007064176172831005,0.578828851719309,83619.38815789473,0.0037765688398253413,2,10,3,0,654
radek-cerny,190.0,85.0,166,61,45,60,0,3,0,1,0.3432533370461811,26907.52336448598,0.00020214923649994446,0.4501345177714098,28181.056074766355,0.000953047333287447,12,60,0,0,655
radoslav-zabavnik,180.0,78.0,203,74,56,73,2,46,1,0,0.3606475273866963,6303.615384615385,0.0005228765257578346,0.6326574871602341,6573.596153846154,0.0026259251327564997,6,1,2,0,656
rafa_2,183.0,72.0,162,52,41,69,4,46,2,1,0.36560857336046954,1777.7222222222222,0.00026837822726523034,0.5765817480335607,1886.388888888889,0.001173329345849755,6,35,3,0,657
rafael-van-der-vaart,176.0,74.0,572,319,118,135,185,78,1,4,0.35191034138219146,9885.055248618784,0.0003852168290444996,0.4925850164986108,10324.966850828729,0.0019603105672377913,0,38,2,0,658
rafael_5,173.0,80.0,169,112,26,31,7,33,2,1,0.33722663224337895,62191.458333333336,0.0012104244524423235,0.4179814536439737,64296.104166666664,0.0056752179125394734,9,49,0,0,658
rafidine-abdullah,179.0,75.0,33,16,8,9,0,3,0,0,0.34457772788525814,5818.92,0.0019730620364866837,0.42205286599620473,6087.52,0.010210641760921724,12,58,1,1,659
rafinha,172.0,68.0,340,200,62,78,16,80,2,2,0.35139401102567824,5700.363636363636,0.0006519289701377105,0.4677084514370423,5940.525252525253,0.0027823354425342644,9,12,2,0,660
rafinha_4,172.0,65.0,121,45,30,46,23,20,0,1,0.36623448922861696,2785.75,0.00024781862503192635,0.5799561762410795,2944.8636363636365,0.0011578111794594901,0,29,3,1,660
ragnar-klavan,185.0,79.0,351,126,77,148,8,38,0,2,0.35658551884277123,20462.676691729324,0.0007328496928923625,0.5512267766968274,21092.0977443609,0.0040639675913516395,1,28,2,0,661
raheem-sterling,170.0,69.0,89,51,15,23,16,9,0,0,0.34992538402953816,20485.75,0.0018452136305475357,0.4523490949836545,21445.025,0.0039801131406137814,10,45,0,1,662
ralf-faehrmann,196.0,93.0,115,54,20,41,0,3,0,2,0.3401899648353649,8104.112676056338,0.0001056473195846872,0.37703846987837825,8365.112676056338,0.00048159719140143263,5,31,2,0,663
ramalho_4,181.0,68.0,43,19,12,12,0,2,1,0,0.3679515216069274,3394.6451612903224,0.00028620441108117336,0.5824038365968892,3569.935483870968,0.0013223421614062428,1,9,3,1,664
ramires,180.0,64.0,362,212,66,84,51,85,7,1,0.35591147185380245,42141.71666666667,0.0007238689702914934,0.5617222996418189,43448.90833333333,0.0040280620552666435,3,21,0,1,665
ramis,188.0,82.0,212,76,48,88,14,38,2,2,0.35419503917456524,17023.8064516129,0.00015689897243878047,0.5024292645649258,17847.790322580644,0.0006857725082690479,1,94,0,0,666
rani-khedira,188.0,83.0,88,33,19,36,2,14,0,0,0.3392672222285905,7316.64406779661,9.833755363455487e-05,0.35793734637632824,7530.0,0.0004610885548154004,4,89,2,0,667
raoul-loe,192.0,83.0,57,15,14,28,2,10,1,0,0.37124026451390685,1725.047619047619,0.00025706930499169836,0.6180320716008642,1832.857142857143,0.0011692254405015676,4,18,3,1,668
raphael-holzhauser,193.0,85.0,158,65,39,54,30,18,0,1,0.34705268162527925,5844.846153846154,0.000766900132785189,0.437412211774325,6021.934065934066,0.004064344266732577,3,89,2,0,669
raphael-schaefer,190.0,92.0,379,143,89,147,0,31,0,0,0.3384281923830644,7179.819672131148,9.98430176234951e-05,0.367270424663931,7394.901639344263,0.0004398541837398862,5,0,2,0,669
raphael-wolf,190.0,86.0,164,44,41,79,0,3,0,1,0.33689449308595854,5869.461538461538,0.00013544685730814627,0.35297110367782325,6042.138461538461,0.0006610851350210262,5,91,2,0,669
rasmus-joensson,192.0,70.0,165,94,26,45,40,7,0,0,0.34903907764752784,6262.417910447762,0.0003678468062452243,0.5173860644312475,6536.462686567164,0.0018077473661995197,2,90,2,0,670
raul-albiol,190.0,82.0,392,242,71,79,10,68,1,3,0.3592353070968117,19639.154471544716,0.0009169644218230507,0.5490763514792971,20247.536585365855,0.005066749871597841,1,66,3,0,671
raul-garcia,183.0,81.0,403,212,84,107,59,106,3,3,0.3587505314971708,6150.226415094339,0.00029594258309079954,0.5321828515964596,6441.735849056604,0.0013641609680790936,0,10,3,0,671
raul-rodriguez_2,183.0,74.0,89,23,25,41,0,12,0,1,0.36989359418717194,1785.0,0.00022948964086646402,0.5882973115445439,1897.0,0.00100164730649311,1,26,3,0,671
raul_10,196.0,86.0,20,5,11,4,0,1,0,0,0.3619837643049838,1878.6315789473683,0.0002855660504722641,0.5649745238278169,1985.7894736842106,0.0012528988128091714,5,9,3,0,671
recio_2,183.0,74.0,90,37,15,38,6,18,1,0,0.3671192827576333,77773.19230769231,0.0003200774929814169,0.5772203083466929,79944.42307692308,0.0015711361848799385,7,52,3,0,672
remi-gomis,180.0,74.0,186,56,62,68,8,28,1,0,0.3167717477323666,2413.139534883721,0.002085122526859,0.28348018630448385,2522.0,0.00843016991815966,4,88,1,1,673
remy-cabella,171.0,62.0,131,49,37,45,29,16,0,0,0.34859834929319994,47106.84444444445,0.00028561615256206057,0.45223921358336205,48448.42222222222,0.0013288235929166266,0,51,1,0,674
remy-vercoutre,184.0,72.0,116,58,27,31,0,9,2,0,0.3456501524593454,5103.0392156862745,0.00032817805000677003,0.4339573453819085,5336.9607843137255,0.001471968003854196,5,57,1,0,674
renato-civelli,191.0,87.0,311,121,93,97,24,71,2,7,0.35332663649175927,2322.0,0.0004596102952188334,0.4209062829334585,2444.2,0.0023358656343644,1,56,1,0,675
renaud-cohade,180.0,78.0,254,94,80,80,23,32,2,0,0.33574787104619486,3533.3454545454547,0.00022403238076345512,0.3604710479347463,3693.3454545454547,0.0009219866519309068,4,5,1,0,676
rene-adler,191.0,87.0,286,123,56,107,0,17,0,0,0.34550754558772084,29952.94318181818,0.00020766286531193458,0.4225894596859224,30839.159090909092,0.0009339670228590765,5,38,2,0,677
reyes,176.0,73.0,509,246,122,141,81,75,5,5,0.3587270768631584,9088.751773049646,0.00029920033173106147,0.537421592973726,9521.198581560284,0.0013922480460728686,7,75,3,0,678
ricardo-carvalho,182.0,79.0,427,281,87,59,19,82,3,1,0.3508976598803497,9788.867647058823,0.0003361176316481468,0.48611078439428707,10245.47794117647,0.001570620854622663,1,66,3,0,679
ricardo-costa,183.0,80.0,246,102,64,80,21,50,7,4,0.3521876210584307,5850.008130081301,0.0005161198935463332,0.49005307478927584,6104.959349593496,0.002535564831117098,1,87,3,0,679
ricardo-rodriguez,180.0,77.0,148,69,34,45,9,8,1,0,0.34753493627224896,4477.523076923077,0.0004476884195570054,0.4549059684373816,4634.323076923077,0.002586766285743873,6,90,2,0,679
ricardo-vaz-te,188.0,79.0,187,64,46,77,42,13,0,0,0.33017383622522123,35160.9375,9.23017866103055e-05,0.37503506178059554,36829.1375,0.00041836065414733775,8,93,0,1,679
richard-dunne,188.0,95.0,593,224,157,212,16,94,6,6,0.3452104060878298,25346.463768115944,0.00040660270218843825,0.47066082316906993,26543.521739130436,0.0019221696214361136,1,8,0,0,680
richard-strebinger,194.0,90.0,83,37,13,33,0,6,1,2,0.3408308995168513,7097.6,0.00010041954472478313,0.3785842381939863,7304.566666666667,0.00046269131197791794,5,91,2,0,680
richard-wright,189.0,87.0,217,92,53,72,0,1,0,0,0.3279977621867293,42671.05128205128,1.9201343226250154e-05,0.36825558369017247,44693.64102564102,8.006772836482688e-05,12,48,0,0,680
riesgo,185.0,76.0,139,35,37,67,0,9,0,1,0.3698935941871719,1785.0,0.0002294896408664641,0.5882973115445439,1897.0,0.00100164730649311,5,18,3,0,681
riki,187.0,84.0,304,113,75,116,67,39,3,0,0.36853683859549985,2608.6666666666665,0.00023313438672997356,0.5684870538340189,2753.0,0.0010239102489105337,2,23,3,0,682
rio-ferdinand,189.0,82.0,726,431,146,149,16,51,1,0,0.34611104372228246,34324.936,0.0005608410319680591,0.45526135942889295,35626.624,0.0029448667966119183,1,49,0,0,683
rio-mavuba,171.0,64.0,412,192,126,94,7,43,0,1,0.3462310247022574,5385.666666666667,0.0004431378278873571,0.45439202938647305,5633.588235294118,0.002049925732485864,4,44,1,1,683
rob-friend,195.0,94.0,221,88,48,85,52,24,1,0,0.3366235115951602,112473.96774193548,0.0004536361002448195,0.3912504434918114,115560.81720430107,0.0021735487597717876,2,25,2,0,684
robbie-kruse,179.0,70.0,167,72,44,51,30,25,0,0,0.34217715670362064,7807.892307692307,0.000822624380988835,0.3964083430636651,8105.692307692308,0.005235578041498693,10,33,2,0,685
robert-almer,194.0,88.0,112,52,24,36,0,1,0,0,0.3476850204711392,4284.180555555556,0.0003882595202083152,0.42771501642827114,4435.347222222223,0.001881399456163703,5,33,2,0,686
robert-green,188.0,77.0,504,197,119,188,0,4,0,2,0.32882001310163733,57352.094017094016,0.00012095028111168135,0.37030145129578135,59730.50427350427,0.0006476724691132147,5,60,0,0,686
robert-huth,187.0,80.0,333,134,87,112,25,69,1,2,0.3358163965696232,25164.354430379746,0.00034239634520547767,0.4090480366164986,26350.822784810127,0.0017435884030670434,1,81,0,0,686
robert-lewandowski,184.0,78.0,318,180,72,66,157,31,0,1,0.3548199449660804,6162.838983050848,0.0006443854746657963,0.5502568749826803,6408.813559322034,0.003441717712871828,2,16,2,0,686
robert-mak,179.0,75.0,109,34,27,48,17,9,0,0,0.34948807255690817,8122.65306122449,0.00029942351315077155,0.4600760363749333,8420.612244897959,0.0016323144954210934,11,0,2,0,686
robert-tesche,182.0,78.0,186,69,46,71,17,16,1,2,0.3415465078498174,7437.538461538462,0.00011136426816848476,0.3854328949183892,7670.538461538462,0.0005156103128005102,4,38,2,0,686
robert-zillner,183.0,74.0,169,78,33,58,18,26,3,0,0.33662816264272144,7749.0,5.454025113076391e-05,0.33596689240030053,7974.0,0.0002250616365790172,7,77,2,0,686
roberto-lago,178.0,76.0,190,74,45,71,6,37,5,0,0.3698935941871719,1785.0,0.00022948964086646394,0.5882973115445439,1897.0,0.00100164730649311,7,20,3,0,687
roberto_11,181.0,78.0,148,55,35,58,0,24,0,1,0.3698935941871719,1785.0,0.000229489640866464,0.5882973115445439,1897.0,0.00100164730649311,5,37,3,0,687
roberto_5,192.0,76.0,178,87,26,65,0,16,0,0,0.35689853360751816,4215.084337349397,0.0004008041416691213,0.5460654529097396,4419.746987951808,0.001830085288225874,5,70,3,0,687
robin-knoche,177.0,77.0,160,89,35,36,7,8,1,0,0.33861814397907536,7252.093023255814,8.070002214254707e-05,0.35454390624688903,7464.7441860465115,0.000346960787302188,12,90,2,0,688
robin-van-persie,183.0,71.0,509,305,110,94,236,72,2,3,0.3509723022036548,14274.32,0.0004933291728150065,0.4989502277857937,14937.992,0.002662080065560318,11,49,0,0,688
rod-fanni,186.0,78.0,354,133,107,114,7,41,0,4,0.34748404997522586,5062.632911392405,0.0003598170376681344,0.44831278022564264,5297.341772151899,0.001605788423364584,9,58,1,1,689
roderick-miranda,192.0,85.0,70,30,15,25,0,19,1,0,0.36776921763293247,43491.85106382979,0.000579977552361368,0.5899349903816657,44696.12765957447,0.002947001225043312,1,23,3,0,690
roel-brouwers,192.0,81.0,289,120,75,94,23,46,3,4,0.3467062690703504,7025.026666666667,0.00012630325938418324,0.4086676911626798,7241.626666666667,0.0005651654241797874,1,15,2,0,691
roland-lamah,180.0,71.0,217,66,63,88,29,24,2,0,0.3471504828592546,8139.838095238095,0.0002328253794059918,0.4429011653204494,8510.44761904762,0.0010578378208297686,7,18,3,1,692
romain-amalfitano,173.0,65.0,89,35,32,22,8,5,0,0,0.33780445041650914,2819.390243902439,0.00016459766865133856,0.351361852769352,2943.2926829268295,0.0006566192919409105,12,53,0,0,693
romain-danze,184.0,71.0,241,104,68,69,8,21,0,0,0.34453714528952023,4262.5192307692305,0.00029301710956763775,0.4422590383860536,4461.923076923077,0.0013648450934428988,10,80,1,0,693
romain-pitau,178.0,70.0,351,129,104,118,7,59,1,1,0.3385275938168948,2727.3898305084745,0.000307850802169444,0.39661564278014755,2843.677966101695,0.0013449893793410347,4,51,1,0,693
roman-neustaedter,190.0,83.0,262,139,54,69,18,29,2,0,0.3408571796066958,29218.445652173912,8.850705408976928e-05,0.3741790805070315,30053.57608695652,0.000387733528415836,1,31,2,0,694
roman-weidenfeller,188.0,85.0,414,206,95,113,0,29,0,3,0.3470045211433756,9182.372093023256,0.00023701683830889016,0.44017651223672216,9540.151162790698,0.0011046620852085843,5,16,2,0,694
romaric,187.0,88.0,365,143,87,135,45,64,1,3,0.35513487176649927,4611.084615384615,0.0013256228674339925,0.48459331927058863,4829.623076923077,0.008223435821035796,4,70,3,1,695
romelu-lukaku,193.0,95.0,211,103,45,63,79,12,1,0,0.3493308234417501,14774.345679012345,0.0003960036003660011,0.49649999292789276,15467.407407407407,0.0021304223308121362,2,92,0,1,696
ron-robert-zieler,188.0,83.0,174,74,39,61,0,10,0,1,0.3440727572196152,6844.228571428572,0.00035786692145260614,0.4212736175124241,7092.942857142857,0.0018229876659622557,5,39,2,0,697
ron-vlaar,189.0,80.0,249,118,60,71,12,27,1,0,0.34872128730065655,14118.819444444445,0.00021619298117552972,0.4717599878559142,14753.583333333334,0.0010123152330510728,1,8,0,0,697
ronan-le-crom,186.0,77.0,168,50,43,75,0,2,0,2,0.33332010570596615,2729.9444444444443,0.00031902200634167027,0.34594804386597233,2852.0555555555557,0.0013777512789112634,5,59,1,0,698
ronny-garbuschewski,178.0,75.0,222,106,55,61,45,30,2,1,0.336628162642721,7749.0,5.454025113076398e-05,0.3359668924003005,7974.0,0.00022506163657901723,10,33,2,0,699
ronny-philp,183.0,78.0,140,57,32,51,4,20,1,0,0.3366281626427214,7749.0,5.45402511307639e-05,0.3359668924003006,7974.0,0.0002250616365790172,9,28,2,0,699
rory-delap,183.0,81.0,494,171,133,190,26,57,2,4,0.3286977654505271,40748.61111111111,2.2854086857418544e-05,0.3765109702328938,42680.77777777778,9.796561837103512e-05,3,81,0,0,700
ross-turnbull,193.0,85.0,116,31,31,54,0,5,0,1,0.32788778263195245,42947.05970149254,1.842837881733801e-05,0.35929011008936007,44982.9552238806,8.04967841139306e-05,5,21,0,0,701
ruben,187.0,83.0,173,59,47,67,7,42,3,0,0.36637603008022623,2940.754385964912,0.00021160996021449418,0.5666265916297297,3098.6666666666665,0.0009237605908805856,1,18,3,0,702
ruben-castro,172.0,69.0,349,121,88,140,126,29,0,1,0.36935906388429907,2380.7283950617284,0.0002573633583040541,0.5854809539369753,2512.1481481481483,0.0011524172889975151,11,64,3,0,702
ruben-garcia_3,171.0,72.0,81,33,18,30,7,14,0,0,0.3504610163696649,2377.96875,0.0015628892069772442,0.5508857385475652,2500.78125,0.006470970690307225,10,42,3,1,702
ruben-mino,190.0,87.0,61,19,16,26,0,5,0,0,0.3698935941871719,1785.0,0.00022948964086646413,0.5882973115445439,1897.0,0.00100164730649311,5,61,3,1,702
ruben-pardo,182.0,68.0,95,45,24,26,4,11,0,0,0.3681739507918447,3012.4285714285716,0.00041260006833723274,0.6097419989457996,3169.057142857143,0.001929226436524368,3,68,3,0,702
ruben-perez_2,178.0,72.0,111,37,34,40,1,46,1,0,0.3674177142836152,3261.035714285714,0.00024259015248308475,0.5698702635720647,3439.714285714286,0.001062965474106495,4,64,3,0,702
rudy-mater,178.0,70.0,235,75,66,94,6,55,2,0,0.33444033836424547,2811.358974358974,0.00023154946815538604,0.34128969583584723,2937.128205128205,0.0009235623615780517,9,88,1,0,703
ryad-boudebouz,172.0,59.0,213,64,57,92,29,15,1,0,0.3323002100467336,2841.808510638298,0.0030226561048747216,0.3670938843452117,2963.9148936170213,0.017010933376134425,10,32,1,0,704
ryan-bertrand,179.0,85.0,224,88,61,75,4,31,0,0,0.334258895148947,32607.32183908046,0.00026911582965660156,0.41557367034071185,34157.65517241379,0.0016599441844989105,6,21,0,1,705
ryan-mason,175.0,71.0,79,23,22,34,12,8,0,0,0.3298063908376288,42431.4,3.042386563816842e-05,0.38207825800621614,44445.07272727273,0.00013582956937994932,0,84,0,0,705
ryan-mclaughlin_2,183.0,75.0,16,4,2,10,2,1,0,0,0.3415330085880513,27158.066666666666,0.00045230039231465856,0.5154422248750119,28444.733333333334,0.0023491404100035745,9,45,0,0,705
ryan-nelsen,188.0,84.0,276,102,73,101,16,29,2,1,0.3323445807906678,52250.65217391304,0.00663956197166945,0.39157666525383755,54127.82608695652,0.022824632687346434,1,60,0,0,705
ryan-shawcross,183.0,76.0,286,109,77,100,20,59,2,2,0.3311439748791446,37827.46296296296,5.4563420808570883e-05,0.3937470582161718,39622.22222222222,0.0002497654638469775,1,81,0,0,705
ryan-shotton,191.0,85.0,115,43,32,40,4,27,1,2,0.33218368466857373,36500.852459016394,0.00010356771891170009,0.3977582012369405,38229.70491803279,0.0005373444766462403,12,81,0,1,705
ryan-taylor,173.0,65.0,168,80,38,50,19,33,0,2,0.3280617863130951,43122.32692307692,2.2402750522768394e-05,0.3607470403179296,45167.269230769234,8.834989366890697e-05,12,53,0,0,705
salomon-kalou,184.0,77.0,454,273,99,82,148,22,0,0,0.34427897450977635,25614.189393939392,0.001829436559843753,0.40633778146192556,26499.18181818182,0.01001366879683354,8,44,1,1,706
salva-ruiz,175.0,70.0,18,6,4,8,0,1,0,0,0.3670900125209469,2270.705882352941,0.0002114827164112619,0.5692736277500364,2392.176470588235,0.0009208441318191124,6,87,3,0,707
salva-sevilla,178.0,70.0,189,72,48,69,30,42,1,0,0.36884624799298976,3522.769230769231,0.00027144493434960834,0.5984620852504008,3712.75,0.0012478296291141406,0,64,3,0,707
salvatore-sirigu,190.0,80.0,230,127,48,55,0,10,0,0,0.36147762283491025,5257.487804878048,0.00035240360941122655,0.4751317989011122,5519.59756097561,0.0017157742443311662,5,59,1,0,708
sam-johnstone,191.0,85.0,48,11,18,19,0,4,0,0,0.33453125370818765,35955.36363636364,0.0004006315342247015,0.4020582815164877,37656.5,0.002252777636926714,5,49,0,0,709
samed-yesil,178.0,72.0,55,34,8,13,35,12,0,0,0.3448283432157762,8612.813953488372,0.0016454812129774558,0.39431454702125013,8925.488372093023,0.0032976322457470507,2,45,0,0,710
sami-khedira,189.0,85.0,354,216,68,70,36,50,1,0,0.3519367144127706,6160.358333333334,0.0004288806262961498,0.49530719981628707,6417.483333333334,0.0022906255614668354,3,66,3,0,711
samir-nasri,177.0,75.0,444,234,102,108,65,36,0,1,0.34738148248791484,11554.239316239316,0.00032572256481528647,0.4758038178725979,12098.307692307691,0.0014975655331391081,0,48,0,0,712
sammy-ameobi,190.0,83.0,60,16,15,29,4,5,1,0,0.3408535349870575,31051.645161290322,0.0029499090903293335,0.4625953816448512,32527.1935483871,0.015618838947675935,8,53,0,1,713
samuel-umtiti,182.0,70.0,96,46,25,25,4,15,1,1,0.34797465413370393,4399.617021276596,0.0005661946837781209,0.4990770349475759,4596.489361702128,0.0028959565382915974,12,57,1,1,714
samuel_8,187.0,83.0,152,68,36,48,8,33,1,2,0.3698935941871718,1785.0,0.00022948964086646402,0.5882973115445439,1897.0,0.00100164730649311,1,20,3,0,714
samuele-longo,184.0,78.0,42,17,8,17,6,7,1,0,0.36967019737283197,3327.5862068965516,0.00027887185913238435,0.5774629773978313,3501.2413793103447,0.0012553585360408782,12,26,3,0,715
san-jose_2,186.0,77.0,180,84,37,59,20,44,0,1,0.36538648491465253,3775.795918367347,0.00031735378554179517,0.5723801502756343,3966.0408163265306,0.0014890456216363228,1,9,3,0,716
santi-cazorla,168.0,66.0,466,255,98,113,76,39,0,0,0.3498465580476939,37800.8768115942,0.0017823713312292322,0.52412825189054,39002.833333333336,0.005675705595146491,10,6,0,0,717
sascha-moelders,185.0,79.0,247,89,58,100,121,17,0,0,0.33662816264272144,7749.0,5.454025113076393e-05,0.33596689240030053,7974.0,0.0002250616365790172,2,28,2,0,718
sascha-riether,174.0,70.0,417,169,89,159,13,43,0,0,0.3410680778899444,13459.990476190476,0.00012725779827514602,0.40536108248555786,14022.15238095238,0.0005771045847906826,4,34,0,0,718
